bucket,action,festival,category,year,nominee,movie_title,won,tmdb_id,source_file,review_required,notes
B,KEEP,BAFTA,Best Actor,1958,,Tony Curtis,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,BAFTA,Best Actor,1957,,Tony Curtis,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,BAFTA,Best Actor,1953,,Jack Hawkins,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,BAFTA,Best Actor,1952,,Jack Hawkins,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,BAFTA,Best Actor,1956,,Jack Hawkins,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,BAFTA,Best Actor,1955,,Jack Hawkins,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,BAFTA,Best Actor,1956,,Kenneth More,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,BAFTA,Best Actor,1955,,Kenneth More,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,BAFTA,Best Actor,1956,,Frank Sinatra,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,BAFTA,Best Actor,1955,,Frank Sinatra,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,BAFTA,Best Actress,1955,,Grace Kelly,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,BAFTA,Best Actress,1954,,Grace Kelly,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,BAFTA,Best Actress,1953,,Shirley Booth,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,BAFTA,Best Actress,1952,,Shirley Booth,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,BAFTA,Best Actress,1954,,Shirley Booth,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,BAFTA,Best Actress,1953,,Shirley Booth,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,BAFTA,Best Actress,1953,,Celia Johnson,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,BAFTA,Best Actress,1952,,Celia Johnson,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actress,1958,,Deborah Kerr,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actress,1957,,Deborah Kerr,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actress,1959,,Deborah Kerr,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actress,1958,,Deborah Kerr,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actress,1952,,Eleanor Parker,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actress,1951,,Eleanor Parker,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Director,1957,,George Stevens,true,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Director,1956,,George Stevens,true,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,BAFTA,Best Actor,1953,,Marlon Brando,true,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,BAFTA,Best Actor,1952,,Marlon Brando,true,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,BAFTA,Best Actor,1954,,Marlon Brando,true,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,BAFTA,Best Actor,1953,,Marlon Brando,true,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,BAFTA,Best Actress,1958,,Simone Signoret,true,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,BAFTA,Best Actress,1957,,Simone Signoret,true,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actress,1957,,Katharine Hepburn,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actress,1956,,Katharine Hepburn,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Director,1953,,John Ford,true,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Director,1952,,John Ford,true,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,BAFTA,Best Actor,1956,,James Dean,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,BAFTA,Best Actor,1955,,James Dean,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actress,1959,,Elizabeth Taylor,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actress,1958,,Elizabeth Taylor,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actress,1960,,Elizabeth Taylor,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actress,1959,,Elizabeth Taylor,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,BAFTA,Best Actress,1960,,Shirley MacLaine,true,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,BAFTA,Best Actress,1959,,Shirley MacLaine,true,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actress,1963,,Geraldine Page,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actress,1962,,Geraldine Page,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,BAFTA,Best Actor,1964,,Marcello Mastroianni,true,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,BAFTA,Best Actor,1963,,Marcello Mastroianni,true,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,BAFTA,Best Actor,1967,,Rod Steiger,true,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,BAFTA,Best Actor,1966,,Rod Steiger,true,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actress,1969,,Katharine Hepburn,true,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actress,1968,,Katharine Hepburn,true,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,BAFTA,Best Director,1975,,Sidney Lumet,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,BAFTA,Best Director,1974,,Sidney Lumet,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,BAFTA,Best Director,1976,,Martin Scorsese,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,BAFTA,Best Director,1975,,Martin Scorsese,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actress,1980,,Jill Clayburgh,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actress,1979,,Jill Clayburgh,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,BAFTA,Best Director,1993,,James Ivory,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,BAFTA,Best Director,1992,,James Ivory,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actress,1988,,Meryl Streep,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actress,1987,,Meryl Streep,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actress,1999,,Meryl Streep,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actress,1998,,Meryl Streep,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actress,2000,,Meryl Streep,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actress,1999,,Meryl Streep,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actress,2010,,Meryl Streep,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actress,2009,,Meryl Streep,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actress,2018,,Meryl Streep,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actress,2017,,Meryl Streep,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,BAFTA,Best Director,2000,,Neil Jordan,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,BAFTA,Best Director,1999,,Neil Jordan,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actress,1988,,Glenn Close,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actress,1987,,Glenn Close,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actress,1992,,Susan Sarandon,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actress,1991,,Susan Sarandon,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actor,1994,,Tom Hanks,true,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actor,1993,,Tom Hanks,true,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Director,1999,,Steven Spielberg,true,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Director,1998,,Steven Spielberg,true,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,BAFTA,Best Director,2000,,Anthony Minghella,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,BAFTA,Best Director,1999,,Anthony Minghella,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actress,1999,,Emily Watson,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actress,1998,,Emily Watson,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actress,2007,,Judi Dench,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actress,2006,,Judi Dench,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actor,1999,,Roberto Benigni,true,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actor,1998,,Roberto Benigni,true,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actress,1999,,Gwyneth Paltrow,true,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actress,1998,,Gwyneth Paltrow,true,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actress,1999,,Cate Blanchett,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actress,1998,,Cate Blanchett,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actress,1999,,Fernanda Montenegro,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actress,1998,,Fernanda Montenegro,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,BAFTA,Best Director,2000,,Pedro Almodóvar,true,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,BAFTA,Best Director,1999,,Pedro Almodóvar,true,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,BAFTA,Best Director,2000,,Sam Mendes,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,BAFTA,Best Director,1999,,Sam Mendes,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,BAFTA,Best Director,2000,,M. Night Shyamalan,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,BAFTA,Best Director,1999,,M. Night Shyamalan,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actor,2000,,Kevin Spacey,true,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actor,1999,,Kevin Spacey,true,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actress,2000,,Hilary Swank,true,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actress,1999,,Hilary Swank,true,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actress,2000,,Annette Bening,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actress,1999,,Annette Bening,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actress,2000,,Janet McTeer,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actress,1999,,Janet McTeer,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actress,2000,,Julianne Moore,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actress,1999,,Julianne Moore,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Director,2000,,Sam Mendes,true,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Director,1999,,Sam Mendes,true,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,BAFTA,Best Actress,2003,,Renée Zellweger,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,BAFTA,Best Actress,2002,,Renée Zellweger,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,Oscar,Best Actress,2003,,Renée Zellweger,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,Oscar,Best Actress,2002,,Renée Zellweger,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,BAFTA,Best Director,2004,,Peter Jackson,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
B,DROP,BAFTA,Best Director,2003,,Peter Jackson,false,0,awardssample.csv,TRUE,"Convention collision — film year (earlier), proposed drop"
B,KEEP,BAFTA,Best Actor,2005,,Johnny Depp,false,0,awardssample.csv,TRUE,"Convention collision — ceremony year (later), proposed keep"
